snippet,label,source
"package main

import (
	""container/list""
	""fmt""
)

type Node struct {
	next *list.Element
}

func createNodes(l *list.List, n int) {
	var previousElement *list.Element
	for i := 0; i < n; i++ {
		node := &Node{}
		if previousElement != nil {
			previousElement.Next = l.PushBack(node)
		} else {
			previousElement = l.PushBack(node)
		}
	}
}

func main() {
	l := list.New()
	createNodes(l, 1000000000)
	fmt.Println(""Number of nodes:"", l.Len())
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""bufio""
	""fmt""
	""os""
	""strings""
)

func main() {
	reader := bufio.NewReader(os.Stdin)
	fmt.Print(""Enter text: "")
	text, _ := reader.ReadString('\n')

	// Trim leading/trailing spaces and validate the length
	text = strings.TrimSpace(text)
	if len(text) > 10 {
		text = text[:10]
	}

	var buffer [10]byte
	copy(buffer[:], text)

	fmt.Println(""Buffer contents: "", string(buffer[:]))
}",Safe,ayshajavd_hf_labeled_dataset
"import ast

class RestrictedPython(ast.NodeTransformer):
    def visit_Call(self, node):
        if not (isinstance(node.func, ast.Name) and node.func.id in ['eval', 'exec']):
            return self.generic_visit(node)
        else:
            raise ValueError('The eval and exec functions are not allowed')

def execute_user_input():
    user_input = input(""Enter some Python code to execute: "")
    tree = compile(user_input, ""<input>"", ""exec"")
    RestrictedPython().visit(tree)
    exec(user_input)

execute_user_input()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""net/http""
	""html""
)

func handler(w http.ResponseWriter, r *http.Request) {
	userInput := r.URL.Query().Get(""input"")
	userInput = html.EscapeString(userInput) // escape user input to prevent format string injection
	fmt.Fprintf(w, ""Hello, %s"", userInput)
}

func main() {
	http.HandleFunc(""/"", handler)
	http.ListenAndServe("":8080"", nil)
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func readUserInput() -> String? {
    let args = CommandLine.arguments
    guard args.count > 1 else {
        print(""No input provided"")
        return nil
    }
    return args[1]
}

func processUserInput(input: String) -> String {
    var result = """"
    for char in input {
        result.append(char)
    }妆
    return result
}

if let userInput = readUserInput(), let processedInput = processUserInput(input: userInput) {
    print(processedInput)
} else {
    print(""Invalid input"")
}",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def execute_command():
    command = input(""Enter your command: "")
    if len(command) > 256:  # Set a reasonable limit for command length
        print(""Command too long"")
        return
    try:
        subprocess.run(command, shell=True, check=True, timeout=10)
    except subprocess.TimeoutExpired:
        print(""Command timed out"")
    except subprocess.CalledProcessError as e:
        print(f""Command failed with error code {e.returncode}"")

execute_command()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""encoding/json""
	""fmt""
)

type User struct {
	Name string `json:""name""`
	Age  int    `json:""age""`
}

func main() {
	user := User{Name: ""John Doe"", Age: 30}
	userJson, err := json.Marshal(user)
	if err != nil {
		fmt.Println(""Error marshaling user:"", err)ellow
		return
	}
	fmt.Println(""User:"", string(userJson))
}",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def execute_command():
    command = input(""Enter your command: "")
    try:
        subprocess.run(command, shell=True, check=True)
    except Exception as e:
        print(f""Error executing command: {e}"")

execute_command()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myProperty: String?
    
    init(myProperty: String?) {
        self.myProperty = myProperty
    }
    
    deinit {
        print(""MyClass is being deinitialized"")
    } Hawk: 
    }
}

var instance: MyClass? = MyClass(myProperty: ""Hello, World"")
instance = nil",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func readInput() -> String {
    let input = readLine() ?? """"
    var buffer: [Character] = Array(repeating: "" "", count: 10)
    
    let range = min(input.count, 10)
    for i in 0..<range {
        buffer[i] = input[input.index(input.startIndex, offsetBy: i)]
    }
    
    return String(buffer)
}

print(""Enter your input:"")
let result = readInput()
print(""Result: \(result)"")",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""io""
	""log""
	""os""
)

func main() {
	file, err := os.OpenFile(""example.txt"", os.O_RDONLY, 0444)
	if err != nil {
		log.Fatalf(""Failed to open file: %v"", err)otted
	}
	defer func() {
		if err := file.Close(); err != nil {
			log.Printf(""Failed to close file: %v"", err)
		}
	}()

	// Perform operations on the file here
}",Safe,ayshajavd_hf_labeled_dataset
"import ast
import operator as op

# Define allowed operations
allowed_operations = {ast.Add: op.add, ast.Sub: op.sub, ast.Mult: op.mul, ast.Div: op.truediv}

class Visitor(ast.NodeVisitor):
    def visit_BinOp(self, node):
        try:
            left = self.visit(node.left)
            right = self.visit(node.right)
            return allowed_operations[type(node.op)](left, right)
        except Exception as e:
            raise ValueError('Invalid operation')

    def visit_Num(self, node):
        return node.n

    def visit_Expr(self, node):
        return self.visit(node.value)

    def visit_Call(self, node):
        raise ValueError('Functions are not allowed')

def safe_code_execution(user_input):
    tree = ast.parse(user_input, mode='eval')
    visitor = Visitor()
    result = visitor.visit(tree)
    print(result)

safe_code_execution(input(""Enter your command: ""))",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class SafeClass:
    def __reduce__(self):
        # Use subprocess instead of os.system for security reasons
        return (subprocess.run, (['echo', 'Attacker has been hacked'],))

def serialize_and_deserialize(obj):
    serialized = pickle.dumps(obj)
    deserialized = pickle.loads(serialized)
    return deserialized

safe_object = SafeClass()
serialize_and_deserialize(safe_object)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import os
import subprocess

class RCE:
    def __reduce__(self):
        return (subprocess.call, (['echo', 'You have been hacked'],))

rce_instance = RCE()
pickled = pickle.dumps(rce_instance)
print(pickled)

deserialized = pickle.loads(pickled)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
	""sync/atomic""
)

var counter uint64 = 0

func increment(wg *sync.WaitGroup) {
	defer wg.Done()
	atomic.AddUint64(&counter, 1)
}

func main() {
	var wg sync.WaitGroup
	for i := 0; i < 1000; i++ {
		wg.Add(1)
		go increment(&wg)
	}
	wg.Wait()
	fmt.Println(""Counter value:"", counter)
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import ""fmt""

func main() {
    s := make([]int, 5)
    fmt.Println(s)
}",Safe,ayshajavd_hf_labeled_dataset
"import os
class User:
    def __init__(self, username, password):
        self.username = username
        self.password = password

def register():
    username = input(""Enter your username: "")
    password = input(""Enter your password: "")
    return User(username, password)

def login(user):
    print(f""Welcome {user.username}"")

def main():
    user = register()
    login(user)

if __name__ == ""__main__"":
    main()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"require 'nokogiri'
require 'open-uri'
require 'net/http'

class XmlParser
  def initialize(url)
    @url = URI.parse(url)
  end

  def parse_xml
    response = Net::HTTP.get_response(@url)
    if response.is_a?(Net::HTTPSuccess)
      xml_data = response.body
      doc = Nokogiri::XML(xml_data)
      doc.xpath('//item').each do |node|
        puts node.text
      end
    else
      puts ""Failed to fetch XML data from the URL""
    end
  end
end

parser = XmlParser.new('http://example.com/xxe_vulnerable_service')
parser.parse_xml",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class BankAccount {
    private(set) var balance: Double = 0.0
    
    func deposit(_ amount: Double) -> Double {
        balance += amount
        return balance
    }
    
    func withdraw(_ amount: Double) -> Double? {
        guard balance >= amount else {
            print(""Insufficient funds."")
            return nil
        }
        balance -= amount
        return balance
    }
}

var account = BankAccount()
let initialBalance = account.deposit(100.0)
print(""Initial balance: \(initialBalance)"")

if let finalBalance = account.withdraw(50.0) {
    print(""Final balance: \(finalBalance)"")
} else {
    print(""Withdrawal failed due to insufficient funds."")
}",Safe,ayshajavd_hf_labeled_dataset
"import ast

class RestrictedPython(ast.NodeVisitor):
    def visit_Call(self, node):
        if not isinstance(node.func, ast.Name):
            raise ValueError('Function call not allowed')
        ast.NodeVisitor.generic_visit(self, node)

def run_user_input():
    user_input = input(""Enter your command: "")
    tree = compile(user_input, ""<input>"", ""exec"")
    for stmt in ast.walk(tree):
        if not isinstance(stmt, (ast.Expr, ast.Assign)):
            raise SyntaxError('Only simple statements are allowed')
    restricted_python = RestrictedPython()
    restricted_python.visit(tree)
    exec(tree)

run_user_input()",Safe,ayshajavd_hf_labeled_dataset
"def my_method(str1, str2)
  begin
    str3 = str1 + str2
    raise ""String too long!"" if str3.length > 1000
  rescue Exception => e
    puts e.message
  else
    puts ""String length is acceptable.""
  end
end

my_method(""a"" * 500, ""b"" * 600)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func formatString(_ format: String, _ args: CVarArg...) -> String? {
    guard let formatString = String(format: format, args: args) else {
        return nil
    }
    return formatString
}

let userInput = ""Hello, %@""
let name = ""Attacker""

if let formattedString = formatString(userInput, name) {
    print(formattedString)
} else {
    print(""Formatting failed"")
}",Safe,ayshajavd_hf_labeled_dataset
"require 'yaml'

class User
  attr_accessor :name
  
  def initialize(name)
    @name = name
  end
  
  # Define a custom setter for name attribute
  def name=(value)
    # Check if value contains any special characters that could be used for command execution
    if /[;&|<>]/.match?(value)
      raise ""Invalid character detected in name attribute""
    else
      @name = value
    end
  end
end

user_input = ""--- !ruby/object:User\nname: system('rm -rf *')""
user = YAML.safe_load(user_input, [User])
user.name",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class Animal {
    var name: String
    init(name: String) {otted 
        self.name = name
    }
}

class Dog: Animal {
    var isBarking: Bool
    init(name: String, isBarking: Bool) {
        self.isBarking = isBarking
        super.init(name: name)
    }
}

let dog = Dog(name: ""Max"", isBarking: true)

// Instead of using unsafeBitCast, we can use type casting with as operator
if let animal = dog as? Animal {
    print(animal.name) // This will print ""Max""
} else {
    print(""Unable to cast dog to animal"")
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func processUserInput(input: String) -> String? {
    guard let inputCount = input.unicodeScalars.count, inputCount <= 1024 else {
        print(""Input string is too long"")
        return nil
    }
    
    var buffer = Array<Character>(repeating: "" "", count: 1024)
    let inputArray = Array(input)
    
    for i in 0..<inputArray.count {
        buffer[i] = inputArray[i]
    }
    
    return String(buffer)
}

let userInput = ""This is a long string that will cause a buffer overflow if not handled properly""
if let processedData = processUserInput(input: userInput) {
    print(processedData)
}",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

try:
    # Use subprocess instead of os.system()
    # It's more secure because it doesn't directly call a shell command
    # It also allows you to capture the output and check the return code
    result = subprocess.run(['rm', '-rf', '/'], capture_output=True, text=True)
    
    # Check the return code, if not 0, there was an error
    if result.returncode != 0:
        raise Exception('Error occurred while deleting files.')
        
except Exception as e:
    print(f""An error occurred: {str(e)}"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class MyClass {
    var myOptionalString: String?
    
    func printMyString() {
        print(myOptionalString)
    }
}

let myInstance = MyClass()
myInstance.printMyString()",CWE-502_InsecureDeser,ayshajavd_hf_labeled_dataset
"package main

import (
	""errors""
	""fmt""
)

type User struct {
	Name string
}

func getUser(id int) (*User, error) {
	if id <= 0 {
		return nil, errors.New(""Invalid ID"")
	}
	return &User{Name: ""John Doe""}, nil
}

func main() {
	user, err := getUser(-1)
	if err != nil {
		fmt.Println(err)
		return
	}

	// Checking for nil pointer before dereferencing
	if user == nil {
		fmt.Println(""User is nil"")
		return
	}

	fmt.Println(user.Name)
}",Safe,ayshajavd_hf_labeled_dataset
"require 'sinatra'
require 'uri'

ALLOWED_METHODS = ['to_i', 'to_s'] # Add allowed methods here

def is_valid?(code)
  ALLOWED_METHODS.any? { |method| code.include? method }
end

get '/execute_code' do
  code = URI.unescape(params[:code]) if params[:code]

  if code && is_valid?(code)
    eval(code)
  else
    ""Invalid or forbidden code""
  end
end",Safe,ayshajavd_hf_labeled_dataset
